product_title,product_url,brand,sales_price,mrp,discount_percent,number_of_ratings,number_of_reviews,type_of_oven,capacity_litres,model_name,star_rating
"Whirlpool 24 L Convection Microwave Oven (MAGICOOK PRO 26CE BLACK, WHL7JBlack)",https://aax-eu.amazon.in/x/c/RAfcFbSrwj5D-uyVh44h2EQAAAGI_BfkogMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICB3zBc2/https://www.amazon.in/dp/B08GQ8G5D4/?_encoding=UTF8&pd_rd_i=B08GQ8G5D4&pd_rd_w=3q7KP&content-id=amzn1.sym.69a9d8c7-1563-43e8-bc18-abd50d05a73a%3Aamzn1.sym.69a9d8c7-1563-43e8-bc18-abd50d05a73a&pf_rd_p=69a9d8c7-1563-43e8-bc18-abd50d05a73a&pf_rd_r=GEJPEFFYQN55K6VBER81&pd_rd_wg=yB2Zc&pd_rd_r=78f5d050-a737-45c2-b3c6-94cb2e7f474f&ref_=sbv_search_btf&&pd_rd_plhdr=t,Whirlpool,11302,15600,28,384,,Convection,24,MAGICOOK PRO 26CE BLACK,4.3
"Samsung 32 L Convection Microwave Oven (MC32A7035CT/TL, Neo stainless silver, SlimFry)",https://www.amazon.in/Samsung-Convection-Microwave-MC32A7035CT-TL/dp/B09RB1DDZ2/ref=sr_1_37?keywords=microwave+oven&qid=1687856588&sr=8-37,Samsung,16990,20000,15,1623,,Convection,32,MC32A7035CT/TL,4.4
20 Litre Solo Microwave Oven (20PM-MEC2) White,https://www.amazon.in/Litre-Solo-Microwave-20PM-MEC2-White/dp/B09L4ZF4F7/ref=sr_1_92?keywords=microwave+oven&qid=1687856598&sr=8-92,Generic,,,,24,,,20,,4.4
"Panasonic 27 L Convection Microwave Oven (NN-CT644MFDG, Grey)",https://www.amazon.in/Panasonic-Convection-Microwave-Oven-NN-CT644MFDG/dp/B07GFPW3L4/ref=sr_1_123?keywords=microwave+oven&qid=1687856604&sr=8-123,Panasonic,,,,1,,Convection,27,NN-CT644MFDG,4.0
"20 Litre Grill Microwave Oven (20PG4S, Black & Silver, With Starter Kit)",https://www.amazon.in/Litre-Microwave-20PG4S-Silver-Starter/dp/B09K3VSWJ9/ref=sr_1_102?keywords=microwave+oven&qid=1687856601&sr=8-102,IFB,10290,,,,,Convection,20,20PG4S,
Bosch Serie | 2 60 cm 66 L Stainless Steel Built In Oven HBF010BR0Z (Steel/Black),https://www.amazon.in/Bosch-Serie-Stainless-Steel-HBF010BR0Z/dp/B07PFQG17G/ref=sr_1_145?keywords=microwave+oven&qid=1687856610&sr=8-145,Bosch,54990,69990,21,5,,Convection,66,HBF010BR0Z,3.3
Carysil 25 L Convection Microwave Oven (Glossy Black and Stainless Steel Matte Finish),https://www.amazon.in/Carysil-Convection-Microwave-Glossy-Stainless/dp/B07Y82XM7B/ref=sr_1_156?keywords=microwave+oven&qid=1687856610&sr=8-156,Carysil,30999,34490,10,1,,Convection,25,,4.0
"Whirlpool 29 Litres Convection Microwave Oven With 300 Plus Auto Cook Menus (Magicook Pro 31CES-E, Black, Air Fryer)",https://aax-eu.amazon.in/x/c/RI6ZNTmBa-z0m8x6oI_staIAAAGI_Bgf6wMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICAgo5ny/https://www.amazon.in/Whirlpool-Litres-Convection-Microwave-Magicook/dp/B09SLTRQWF/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.f94148a7-b034-4e58-9f1d-2cf8db3cd03c%3Aamzn1.sym.f94148a7-b034-4e58-9f1d-2cf8db3cd03c&cv_ct_cx=microwave+oven&keywords=microwave+oven&pd_rd_i=B09SLTRQWF&pd_rd_r=a1bc6c9a-6c65-4412-9f2c-011b0bd20206&pd_rd_w=ewHmD&pd_rd_wg=QTGrF&pf_rd_p=f94148a7-b034-4e58-9f1d-2cf8db3cd03c&pf_rd_r=NJF86EAPGKWW39BYJZRV&qid=1687856619&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-193-06195d41-65bd-48f4-8e70-03d97b6094ec,Whirlpool,11990,20700,42,317,,Convection,29,50055,4.2
"Faber 25 L Convection Microwave Oven (Microwave FBIMWO 25 LCGS/FG, Stainless Steel)",https://www.amazon.in/Faber-Microwave-FBIMWO-LCGS-Uvvppstainless/dp/B081D3N8BV/ref=sr_1_90?keywords=microwave+oven&qid=1687856598&sr=8-90,Faber,39992,44490,10,1,,Convection,25,Microwave FBIMWO 25 LCGS/FG,2.0
IFB 34BIC1 34 L Convection Microwave Oven (Metallic Silver) BUILT IN,https://www.amazon.in/IFB-34BIC1-Convection-Microwave-Metallic/dp/B09MS622CZ/ref=sr_1_91?keywords=microwave+oven&qid=1687856598&sr=8-91,IFB,35990,41990,14,1,,Convection,34,,5.0
"Panasonic 20L Solo Microwave Oven (NN-SM25JBFDG,Black)",https://www.amazon.in/Panasonic-Solo-Microwave-NN-SM25JBFDG-Black/dp/B08DYCWC9R/ref=sr_1_10?keywords=microwave+oven&qid=1687856577&sr=8-10,Panasonic,5490,6790,19,2586,,Solo,20,NN-SM25JBFDG,4.4
20 Litre Solo Microwave Oven 20PM-MEC2 Black,https://www.amazon.in/Litre-Solo-Microwave-20PM-MEC2-Black/dp/B09SF75C83/ref=sr_1_122?keywords=microwave+oven&qid=1687856604&sr=8-122,Generic,,,,1,,"Microwave, Solo",20,,5.0
"Bajaj 20 Litres Grill Microwave Oven with Jog Dial (2005 ETB, White)",https://www.amazon.in/Bajaj-Grill-Microwave-2005-ETB/dp/B009P2KSTC/ref=sr_1_74?keywords=microwave+oven&qid=1687856595&sr=8-74,Bajaj,7960,9430,16,658,,Grill,20,2005 ETB,4.3
KAFF OV 70AMSS 60cm Electric Oven with True Convection,https://www.amazon.in/Kaff-70AMSS-Electric-Oven-Convection/dp/B08BXLMNJY/ref=sr_1_161?keywords=microwave+oven&qid=1687856613&sr=8-161,Kaff,,,,3,,Convection,70,KAFF,3.8
Bosch 60cm Built-in Single Oven Stainless Steel HBN534BS0Z,https://www.amazon.in/Bosch-Built-Single-Stainless-HBN534BS0Z/dp/B07MP4V98W/ref=sr_1_135?keywords=microwave+oven&qid=1687856607&sr=8-135,Bosch,82990,99800,17,3,,,,,3.1
"LG 20 L Solo Microwave Oven (MS2043BP, Black)",https://www.amazon.in/LG-Microwave-MS2043BP-Black-Starter/dp/B07MC84QPL/ref=sr_1_4?keywords=microwave+oven&qid=1687856577&sr=8-4,LG,6190,8199,25,2120,,Solo,20,MS2043BP,4.3
GLAB India Hot Air Oven Inner Chamber SS Laboratory Oven (12 x 12 x 12),https://www.amazon.in/GLAB-India-Inner-Chamber-Laboratory/dp/B0844N7NQ7/ref=sr_1_148?keywords=microwave+oven&qid=1687856610&sr=8-148,GLAB,7800,9999,22,1,,,,,1.0
"LG 28 L Charcoal Convection Healthy Microwave Oven (MJ2887BWUM, Black, 360° Motorised Rotisserie)",https://www.amazon.in/LG-Convection-Microwave-MJ2887BWUM-Rotisserie/dp/B0C8J4X46Q/ref=sr_1_133?keywords=microwave+oven&qid=1687856607&sr=8-133,LG,,15600,,,,Convection,28,MJ2887BWUM,
Glen Mr Turbo Built In Oven 65Ltr With Multi-Function (BO-660MRT),https://www.amazon.in/Glen-Turbo-Built-Multi-Function-BO-660MRT/dp/B09HQVM97Z/ref=sr_1_199?keywords=microwave+oven&qid=1687856619&sr=8-199,Glen,42899,53995,21,,,Convection,65,BO-660MRT,
IFB Solo 17 PM Mec Microwave,https://www.amazon.in/IFB-Microwave-17PM-MEC-White/dp/B006TQNOR0/ref=sr_1_59?keywords=microwave+oven&qid=1687856592&sr=8-59,IFB,,,,3721,,Solo,17,17PM MEC 1,4.3
"LG 20 L Solo Microwave Oven (MS2043DB, Black)",https://www.amazon.in/LG-Solo-Microwave-MS2043DB-Black/dp/B00M52J2QY/ref=sr_1_7?keywords=microwave+oven&qid=1687856577&sr=8-7,LG,6159,7899,22,2120,,Solo,20,MS2043DB,4.3
"IFB 30 L Convection Microwave Oven (30SC4, Metallic Silver, with Starter Kit)",https://www.amazon.in/IFB-Convection-Microwave-30SC4-Metallic/dp/B00OLUNDTK/ref=sr_1_31?keywords=microwave+oven&qid=1687856584&sr=8-31,IFB,,,,1279,,Convection,30,30SC4,4.3
"Whirlpool 20 L Convection Microwave Oven (MAGICOOK PRO 22CE BLACK, WHL7JBlack)",https://www.amazon.in/Whirlpool-MAGICOOK-PRO-22CE-BLACK/dp/B08GQ8MHK9/ref=sr_1_47?keywords=microwave+oven&qid=1687856588&sr=8-47,Whirlpool,10740,15050,29,201,,Convection,20,MAGICOOK PRO 22CE BLACK,4.2
"LG 21 L Convection Microwave Oven (MC2146BR, Black, Diet Fry)",https://www.amazon.in/LG-Convection-Microwave-MC2146BR-Black/dp/B0B4Z5GV5G/ref=sr_1_52?keywords=microwave+oven&qid=1687856588&sr=8-52,LG,11790,15299,23,7,,Convection,21,MC2146BR,2.8
"IFB 30 L Convection Microwave Oven (30BC5, Black, With Starter Kit)",https://www.amazon.in/IFB-Convection-Microwave-30BC5-IFBJ0/dp/B08NQJVWGQ/ref=sr_1_46?keywords=microwave+oven&qid=1687856588&sr=8-46,IFB,12990,17890,27,205,,Convection,30,30BC5,4.3
"Kenstar 25 L Convection Microwave Oven (KJ25CSL101, Silver)",https://www.amazon.in/Kenstar-Convection-Microwave-KJ25CSL101-Silver/dp/B01A5GJS74/ref=sr_1_108?keywords=microwave+oven&qid=1687856601&sr=8-108,Kenstar,12499,15500,19,3,,Convection,25,KJ25CSL101,4.6
"IFB 28 L Convection Microwave Oven (28BC5, Black, With Starter Kit)",https://www.amazon.in/IFB-Convection-Microwave-28BC5-Starter/dp/B0BXCV98YL/ref=sr_1_40?keywords=microwave+oven&qid=1687856588&sr=8-40,IFB,12990,17990,28,,,"Electric, Convection",28,28BC5,
"Godrej 25 L Solo Microwave Oven (GMX 725 SP1 TM Mirror, Multi distribution heat system), Black",https://www.amazon.in/Godrej-Microwave-Mirror-distribution-system/dp/B09PNL6G9J/ref=sr_1_51?keywords=microwave+oven&qid=1687856592&sr=8-51,Godrej,7290,8990,19,142,,Conduction,25,52141502SD00103,4.2
Convection Microwave Oven,https://www.amazon.in/Generic-Convection-Microwave-Oven/dp/B0B97KT686/ref=sr_1_104?keywords=microwave+oven&qid=1687856601&sr=8-104,Generic,27500,31500,13,,,,,,
Carysil - 25 Liters Convection Microwave Oven,https://www.amazon.in/Carysil-Litres-Convection-Microwave-Black/dp/B07F8YZJCH/ref=sr_1_171?keywords=microwave+oven&qid=1687856613&sr=8-171,Carysil,35499,39390,10,2,,"Microwave, Convection",25,,5.0
"The Sharper Image White 8313MO Super Wave 12-1/2-Quart Countertop Oven, 1300-Watt",https://www.amazon.in/Sharper-Image-2-Quart-Countertop-1300-Watt/dp/B005G6TQEO/ref=sr_1_173?keywords=microwave+oven&qid=1687856613&sr=8-173,Sharper Image,,,,3,,,,,3.0
"IFB 25 L Convection Microwave Oven (25BC3, Black, Oil Free Cooking, With Starter Kit)",https://www.amazon.in/IFB-Convection-Microwave-25BC3-Black/dp/B008A6THZU/ref=sr_1_33?keywords=microwave+oven&qid=1687856584&sr=8-33,IFB,,,,1536,,Convection,25,25BC3,4.3
"Samsung 28 L Convection Microwave Oven (MC28A5025VS/TL, Silver, slimfry)",https://www.amazon.in/Samsung-Convection-Microwave-MC28A5025VS-TL/dp/B0B1JG7VMY/ref=sr_1_71?keywords=microwave+oven&qid=1687856595&sr=8-71,Samsung,,,,,,Convection,28,MC28A5025VS/TL,
"MODA Germany PABLO-70 60 cm 65 L Full Black Tempered Glass Built-In OVEN (Digital Display, Fully Touch Controls, 12 Cooking Functions, Child Lock, Pre Heat and Auto Clean, Thermostat 250 Degrees)",https://www.amazon.in/MODA-PABLO-70-Tempered-Functions-Thermostat/dp/B08GNZQCWD/ref=sr_1_112?keywords=microwave+oven&qid=1687856601&sr=8-112,MODA GERMANY,51999,64788,20,1,,Convection,65,PABLO - 70,5.0
"IFB 30 L Convection Microwave Oven (30BRC2, Black, With Starter Kit)",https://www.amazon.in/IFB-Convection-Microwave-30BRC2-Black/dp/B016ZLKJSU/ref=sr_1_24?keywords=microwave+oven&qid=1687856584&sr=8-24,IFB,14490,19390,25,5328,,Convection,30,30BRC2,4.3
AKIVIN Vacuum Oven 300x300mm 22ltrs,https://www.amazon.in/AKIVIN-Vacuum-Oven-300x300mm-22ltrs/dp/B0BYSKPLXY/ref=sr_1_191?keywords=microwave+oven&qid=1687856616&sr=8-191,AKIVIN,32050,33050,3,,,,,,
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)",https://www.amazon.in/Samsung-Convection-Microwave-MC28A5145VK-TL/dp/B09D9QZLZJ/ref=sr_1_53?keywords=microwave+oven&qid=1687856592&sr=8-53,Samsung,15999,21990,27,63,,Convection,28,MC28A5145VK/TL,4.3
IFB 20 litre Convection Microwave Oven (Black),https://www.amazon.in/IFB-20BC4-1200-Watt-Convection-Microwave/dp/B00OLP0GKY/ref=sr_1_89?keywords=microwave+oven&qid=1687856598&sr=8-89,IFB,,,,983,,Convection,20,20BC4,4.3
RACHANA Electronics Panasonics 23L Microwave Oven (10),https://www.amazon.in/RACHANA-Electronics-Panasonics-Microwave-Oven/dp/B0B25QQ3SC/ref=sr_1_140?keywords=microwave+oven&qid=1687856607&sr=8-140,Generic,147000,299000,51,,,,23,,
"LG 42 L Solo Microwave Oven (MS4295DIS, Black)",https://www.amazon.in/LG-Solo-Microwave-MS4295DIS-Black/dp/B079T5S9KQ/ref=sr_1_21?keywords=microwave+oven&qid=1687856584&sr=8-21,LG,13190,19999,34,529,,Solo,42,MS4295DIS,4.3
"Godrej 19 L Convection Microwave Oven (GMX 519 CP1 PZ, White Rose)",https://www.amazon.in/Godrej-GMX-519-White-Rose/dp/B075V4N1CJ/ref=sr_1_35?keywords=microwave+oven&qid=1687856584&sr=8-35,Godrej,7990,11514,31,1123,,Convection,19,GMX 519 CP1 PZ - White Rose,4.3
Siemens 60 cm 67 L Built in Stainless Steel Oven with Microwave HM676G0S1I (Steel/Black),https://www.amazon.in/Siemens-Built-Stainless-Microwave-HM676G0S1I/dp/B00PY74NF2/ref=sr_1_124?keywords=microwave+oven&qid=1687856604&sr=8-124,Siemens,259990,261490,1,1,,Microwave,67,HM676G0S1,3.0
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)",https://www.amazon.in/Samsung-Convection-Microwave-MC28H5025VR-TL/dp/B09QCGC1YM/ref=sr_1_56?keywords=microwave+oven&qid=1687856592&sr=8-56,Samsung,15490,18990,18,12,,Convection,28,MC28H5025VR/TL,3.9
"Godrej 28 Litres Convection Microwave Oven (GME 728 CF1 PM, Golden Rose, Dual Grill Technology)",https://www.amazon.in/Godrej-GME-728-Golden-Rose/dp/B07VQ89LR4/ref=sr_1_103?keywords=microwave+oven&qid=1687856601&sr=8-103,Godrej,,,,4,,Convection,28,52141502SD00047,4.0
"LG 28 L All in One Charcoal Convection Microwave Oven (MJEN286UH, Black)",https://www.amazon.in/LG-Charcoal-Convection-Microwave-MJEN286UH/dp/B0977DC7Y5/ref=sr_1_93?keywords=microwave+oven&qid=1687856598&sr=8-93,LG,,,,54,,Convection,28,MJEN286UH,3.7
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)",https://www.amazon.in/Samsung-Convection-Microwave-MC28A6036QK-TL/dp/B09ST1X14N/ref=sr_1_100?keywords=microwave+oven&qid=1687856601&sr=8-100,Samsung,17250,20300,15,4,,Convection,28,MC28A6036QK/TL,3.6
AKIVIN Hot Air Universal Oven (Emmert Type Aluminium 355 x 355 x 355 45 Ltrs,https://www.amazon.in/Ajanta-Exports-Universal-Emmert-Aluminium/dp/B0B4F2R7GK/ref=sr_1_185?keywords=microwave+oven&qid=1687856616&sr=8-185,AKIVIN,11429,21529,47,,,,,,
"Panasonic 23L Convection Microwave Oven(NN-CT36HBFDG,Black, 360° Heat Wrap) with Starter Kit",https://www.amazon.in/Panasonic-Convection-Microwave-NN-CT36HBFDG-Black/dp/B07GFV63W3/ref=sr_1_118?keywords=microwave+oven&qid=1687856604&sr=8-118,Panasonic,13220,15790,16,27,,Convection,23,NN-CT36HBFDG,4.0
"Wonderchef Oven Toaster Griller (OTG) - 48 litres, Steel with Rotisserie, Auto-Shut Off, Heat-Resistant Tempered Glass, 6-Stage Heat Selection Bake, Grill, Roast | Easy clean",https://aax-eu.amazon.in/x/c/RMux8tZNB3PkXTPyvQzTf7kAAAGI_Be1wAMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICBtfxtl/https://www.amazon.in/Wonderchef-Oven-Tandoor-Griller-OTG/dp/B07KJT6KPD/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.f94148a7-b034-4e58-9f1d-2cf8db3cd03c%3Aamzn1.sym.f94148a7-b034-4e58-9f1d-2cf8db3cd03c&cv_ct_cx=microwave+oven&keywords=microwave+oven&pd_rd_i=B07KJT6KPD&pd_rd_r=bc240778-4f7a-46a0-8df0-46ddee3579b5&pd_rd_w=0hHqh&pd_rd_wg=GRRrF&pf_rd_p=f94148a7-b034-4e58-9f1d-2cf8db3cd03c&pf_rd_r=3WA5WCFMP8RBM2DVQGPG&qid=1687856592&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-49-06195d41-65bd-48f4-8e70-03d97b6094ec,Wonderchef,9799,16400,40,2617,,,,,4.0
"LG 28 L Convection Microwave Oven (MC2846BG, Black)",https://www.amazon.in/LG-Convection-Microwave-MC2846BG-Starter/dp/B07MC84GZH/ref=sr_1_18?keywords=microwave+oven&qid=1687856577&sr=8-18,LG,12690,16499,23,2591,,Convection,28,MC2846BG,4.4
"LG 28 L Convection Microwave Oven (MC2886BLT, Black, Stainless Steel Cavity)",https://www.amazon.in/LG-Convection-Microwave-MC2886BLT-Stainless/dp/B0B7BGDPTJ/ref=sr_1_120?keywords=microwave+oven&qid=1687856604&sr=8-120,LG,,,,,,Convection,28,MC2886BLT,
"Hafner 67L Built in Oven with 4 Functions Light, Grill, Convection, fan with bottom heat, Convection heating, top heat, defrost & fan (HBIO 67L 4F, Black)",https://www.amazon.in/Hafner-67L-Built-Convection-HBIO/dp/B0BWZ3W98X/ref=sr_1_205?keywords=microwave+oven&qid=1687856619&sr=8-205,Hafner - Simply the best,,,,,,Convection,,Hafner Built in Oven- HBIO 67L,
Whirlpool 20 L Solo Microwave Oven (MAGICOOK PRO 20SE BLACK),https://www.amazon.in/Whirlpool-MAGICOOK-PRO-20SE-BLACK/dp/B07YWYGJYD/ref=sr_1_3?keywords=microwave+oven&qid=1687856577&sr=8-3,Whirlpool,5990,8755,32,1591,,Solo,20,MAGICOOK PRO 20SE BLACK,4.1
"Morphy Richards 20 Litres Solo Microwave Oven with Large Turntable (20MWS, White)",https://www.amazon.in/Morphy-Richards-Microwave-Turntable-20MWS/dp/B08DP658HP/ref=sr_1_65?keywords=microwave+oven&qid=1687856595&sr=8-65,Morphy Richards,7490,7995,6,208,,Solo,20,20MWS,4.3
"Samsung 28 L Convection Microwave Oven (CE1041DSB3/TL, Black, SlimFry)",https://www.amazon.in/Samsung-Convection-Microwave-CE1041DSB3-TL/dp/B09VH1Q7CM/ref=sr_1_8?keywords=microwave+oven&qid=1687856577&sr=8-8,Samsung,12390,16990,27,7796,,"Grill, Microwave, Convection",28,CE1041DSB3/TL,4.4
"Faber 32 L Convection Microwave Oven (FBI MWO 25L CGS BK, Black)",https://www.amazon.in/Faber-Convection-FBI-MWO-25L-CGS-BK/dp/B081D4D54C/ref=sr_1_143?keywords=microwave+oven&qid=1687856607&sr=8-143,Faber,43992,46690,6,2,,Convection,32,FBI MWO 25L CGS BK,1.0
Hindware Carlo 31 L Microwave,https://www.amazon.in/Hindware-Carlo-31-L-Microwave/dp/B00MMC7DTU/ref=sr_1_166?keywords=microwave+oven&qid=1687856613&sr=8-166,Hindware,,,,,,,31,,
Three RJ Mini MALL 23L Convection Microwave Oven,https://www.amazon.in/Three-Mini-MALL-Convection-Microwave/dp/B0BNQCJ8J4/ref=sr_1_168?keywords=microwave+oven&qid=1687856613&sr=8-168,Generic,,,,,,,23,,
"Faber 32 L Convection Microwave Oven (FBI MWO 32L GLB, Black)",https://www.amazon.in/Faber-Convection-FBI-MWO-32L-GLB-Uvvppblack/dp/B081D3VB77/ref=sr_1_167?keywords=microwave+oven&qid=1687856613&sr=8-167,Faber,51990,54790,5,1,,Convection,32,FBI MWO 32L GLB,1.0
"Samsung 28 L Convection Microwave Oven (MC28A5013AK/TL, Black, Curd Anytime)",https://www.amazon.in/Samsung-Convection-Microwave-MC28A5013AK-TL/dp/B09XBMXQ34/ref=sxbs_aspa_sqa?c_c=2001420815&content-id=amzn1.sym.93a4e5ea-7e27-498b-83cd-f50484733530%3Aamzn1.sym.93a4e5ea-7e27-498b-83cd-f50484733530&cv_ct_cx=microwave+oven&keywords=microwave+oven&pd_rd_i=B09XBMXQ34&pd_rd_r=920565ac-439e-40aa-9b66-b1f16c5e57cd&pd_rd_w=crlib&pd_rd_wg=uZ8cE&pf_rd_p=93a4e5ea-7e27-498b-83cd-f50484733530&pf_rd_r=PDZP2SC56RGQ3G86BBBP&qid=1687856577&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6-93291ede-2a7a-4e75-a6c2-b89c29736263,Samsung,11590,15590,26,3684,,"Grill, Microwave, Convection",28,MC28A5013AK/TL,4.3
"Faber 80 L Convection Microwave Oven (FBIO 80L 10F GLM, Black)",https://www.amazon.in/Faber-FBIO-80L-10F-Black/dp/B089J88J9V/ref=sr_1_111?keywords=microwave+oven&qid=1687856601&sr=8-111,Faber,57243,58990,3,2,,Convection,80,FBIO 80L 10F GLM,3.4
New Ashu Convection Microwave Oven,https://www.amazon.in/New-Ashu-Convection-Microwave-Oven/dp/B0B8YR7H2W/ref=sr_1_113?keywords=microwave+oven&qid=1687856604&sr=8-113,Generic,16400,18400,11,,,,,,
20 L Solo Microwave Oven PR6,https://www.amazon.in/20-Solo-Microwave-Oven-PR6/dp/B0B6PRJZXH/ref=sr_1_144?keywords=microwave+oven&qid=1687856607&sr=8-144,Generic,,,,,,,20,,
Kraft Italy The Built-in Oven with 3D Hot Air: Achieve Perfect Baking and Roasting Results | 60 Ltrs. Kws 60 D.y|Microwave/Grill/Combination | Classy Single Glass Door Design | Multi Programming Mode,https://www.amazon.in/Kraft-Italy-Ltrs-Built-Oven/dp/B07WX8GRQ9/ref=sr_1_182?keywords=microwave+oven&qid=1687856616&sr=8-182,Kraft Italy,49990,71340,30,,,,60,,
Bosch Series 4 BEL550MS0I Stainless Steel Microwave Oven (Black),https://www.amazon.in/Bosch-BEL550MS0I-Stainless-Steel-Microwave/dp/B07M8GJKH2/ref=sr_1_73?keywords=microwave+oven&qid=1687856595&sr=8-73,Bosch,41998,58700,28,4,,,25,,2.0
KOV 70 BA6 | Cavity 70 L | Multifunction with Rotary Control Dial | Full Black Tempered Glass Finish.,https://www.amazon.in/Kaff-KOV-70-BA6-Multifunction/dp/B087PF5DXC/ref=sr_1_151?keywords=microwave+oven&qid=1687856610&sr=8-151,Kaff,37425,43990,15,24,,Convection,70,KOV 70 BA6,3.8
"Solo Microwave Oven, Black",https://www.amazon.in/Generic-Solo-Microwave-Oven-Black/dp/B0B6RNBNJ6/ref=sr_1_116?keywords=microwave+oven&qid=1687856604&sr=8-116,Generic,14999,17999,17,,,,,,
"Hafner Microwave Oven -25 L (HMWO 25L BK, Black, Auto Cook)",https://www.amazon.in/Hafner-Microwave-HMWO-25L-BK/dp/B0BWZ1XM9V/ref=sr_1_127?keywords=microwave+oven&qid=1687856604&sr=8-127,Hafner - Simply the best,,,,,,Microwave,25,Hafner Microwave Oven- HMWO 25L BK,
"IFB 20 L Solo Microwave Oven (20PM-MEC1, White)",https://www.amazon.in/IFB-Solo-Microwave-20PM-MEC1-White/dp/B071KTMJKJ/ref=sr_1_81?keywords=microwave+oven&qid=1687856598&sr=8-81,IFB,7188,7190,,69,,Solo,20,20PM-MEC1,4.1
"LG 20 L Grill Microwave Oven (MH2044BP, Black)",https://www.amazon.in/LG-Grill-Microwave-MH2044BP-Starter/dp/B098PCK1YG/ref=sr_1_34?keywords=microwave+oven&qid=1687856584&sr=8-34,LG,7490,10499,29,644,,Radiant,20,MH2044BP,4.3
"Bajaj 1701 MT 17L Solo Microwave Oven, White",https://www.amazon.in/Bajaj-Microwave-1701-MT-White/dp/B00F15AFPY/ref=sxbs_aspa_sqa?c_c=2001420815&content-id=amzn1.sym.93a4e5ea-7e27-498b-83cd-f50484733530%3Aamzn1.sym.93a4e5ea-7e27-498b-83cd-f50484733530&cv_ct_cx=microwave+oven&keywords=microwave+oven&pd_rd_i=B00F15AFPY&pd_rd_r=920565ac-439e-40aa-9b66-b1f16c5e57cd&pd_rd_w=crlib&pd_rd_wg=uZ8cE&pf_rd_p=93a4e5ea-7e27-498b-83cd-f50484733530&pf_rd_r=PDZP2SC56RGQ3G86BBBP&qid=1687856577&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-8-93291ede-2a7a-4e75-a6c2-b89c29736263,Bajaj,,,,5314,,Solo,17,1701 MT,4.3
"Commercial Chef CHM660B Countertop Counter Top Microwave, 0.6 Cu. Ft, Black",https://www.amazon.in/Westinghouse-WCM660B-Counter-Microwave-Cubic/dp/B00BGTO1WC/ref=sr_1_163?keywords=microwave+oven&qid=1687856613&sr=8-163,Westinghouse,20375,29109,30,5716,,Microwave,16,CHM660B,4.5
KAFF KMW HN 6 BLK | Capacity 28 L | Microwave/Grill/Combination | Classy Single Glass Door Design | Multi Programming Mode,https://www.amazon.in/KAFF-KMW-HN-Built-Microwaves/dp/B07X2NBQYK/ref=sr_1_126?keywords=microwave+oven&qid=1687856604&sr=8-126,Kaff,34990,47990,27,14,,Convection,29,KAFFKMWHN6,3.3
"Haier 25 L Convection Microwave Oven (HIL2501CBSH, HAL2WBlack)",https://www.amazon.in/Haier-Convection-Microwave-HIL2501CBSH-HAL2WBlack/dp/B0861SL97J/ref=sr_1_69?keywords=microwave+oven&qid=1687856595&sr=8-69,Haier,12499,18999,34,50,,Convection,25,HIL2501CBSH,4.3
"MODA Germany MARTIN-34 60 cm 34 L Built-In MICRO WAVE With Grill Combination and Convection Functions (Touch Button Controlled, Child Lock,Digital Clock with Time Display,Thermostat 230 Degrees)",https://www.amazon.in/MODA-34-Combination-Convection-Button-Controlled/dp/B09S6PYV8Q/ref=sr_1_159?keywords=microwave+oven&qid=1687856610&sr=8-159,MODA GERMANY,39999,50388,21,,,"Grill, Convection",34,MARTIN - 34,
Bosch Serie | 2 50 cm 17 L Stainless Steel Built in Microwave HMT75M551I (Steel/Black),https://www.amazon.in/Bosch-Serie-Stainless-Microwave-HMT75M551I/dp/B00BMKPHJQ/ref=sr_1_107?keywords=microwave+oven&qid=1687856601&sr=8-107,Bosch,,,,8,,,17,,3.5
Siemens 21 Litres Built-in Microwave Oven (Black) BF634LGS1I,https://www.amazon.in/Siemens-Litres-Built-Microwave-BF634LGS1I/dp/B00O8CE27S/ref=sr_1_138?keywords=microwave+oven&qid=1687856607&sr=8-138,Siemens,,,,43,,Microwave,21,BF634LGS1,4.2
"IFB 23 L Convection Microwave Oven (23BC5, Black, With Starter Kit)",https://www.amazon.in/IFB-Convection-Microwave-23BC5-Black/dp/B07R8MF114/ref=sr_1_58?keywords=microwave+oven&qid=1687856592&sr=8-58,IFB,,,,187,,Convection,23,23BC5,4.2
