product_url,product_title,mrp,sales_price,discount_percent,star_rating,number_of_ratings,seller_name,product_details,technical_details,additional_information,Brand,Special Feature,Product Dimensions,Colour,Capacity,Material,Recommended Uses For Product,Output Wattage,Wattage,Voltage,Control Method,Has Nonstick Coating,Inner Material,Min Temperature Setting,Controller Type,Is Dishwasher Safe,Max Temperature Setting,Manufacturer,Country of Origin,Item model number,Model,Annual Energy Consumption,Installation Type,Part Number,Special Features,Oven Cooking Mode,Burner Type,Fuel Type,Defrost System,Door Orientation,Included Components,Batteries Required,Model Name,Model Year,Mounting Hardware,Colour Screen,Audio Wattage,Batteries Included,GSM frequencies,Device interface - primary,Does it contain liquid?,Includes Rechargeable Battery,Is there a timer?,Includes remote,Item part number,Energy Consumption,Form Factor,Control Type,Door Style,Finish Type,Door Material Type,Volume Capacity Name,Energy Efficiency,Lighting,Certification,Control Console,Imported By,Number of Memory Sticks,Special features,Other display features,Color,Item Model Number,Item Part Number,Primary material,What is in the box?,Shelf Type,Whats in the box,Is Assembly Required,Assembly Type,Number of Pieces,Number of Shelves,Locking Mechanism,Weight,Item Height,Item Width,Door Material,Chamber Volume,Number of Heating Elements,Power Source,Item Weight,Net Quantity,Item Dimensions LxWxH,ASIN,Date First Available,Packer,Importer,Generic Name,Home & Kitchen Rank,Microwave Ovens Rank
https://www.amazon.in/Samsung-Convection-Microwave-MC32A7035CT-TL/dp/B09RB1DDZ2/ref=sr_1_37?keywords=microwave+oven&qid=1687856588&sr=8-37,"Samsung 32 L Convection Microwave Oven (MC32A7035CT/TL, Neo stainless silver, SlimFry)",20000,16990,15,4.4,1623,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'Samsung', 'Colour': 'Silver', 'Heating Method': 'Convection', 'Finish Type': 'Enamel', 'Fuel Type': 'Electric'}","{'Brand': 'Samsung', 'Model': 'MC32A7035CT/TL', 'Capacity': '32 litres', 'Installation Type': 'Countertop', 'Part Number': '92798458', 'Special Features': 'Auto Cook', 'Oven Cooking Mode': 'Convection', 'Burner Type': 'Ceramic', 'Colour': 'Silver', 'Voltage': '230 Volts', 'Wattage': '900 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Power Defrost', 'Door Orientation': 'Left', 'Material': 'Stainless Steel', 'Included Components': 'Quick Guide Label, Glass Turntable, Wire Rack, Crusty Plate', 'Batteries Required': 'No', 'Manufacturer': 'Samsung india Pvt Ltd', 'Country of Origin': 'Malaysia'}","{'ASIN': 'B09RB1DDZ2', 'Customer Reviews': '4.4\n1,623 ratings\n4.4 out of 5 stars', 'Best Sellers Rank': '#13,886 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#25 in Microwave Ovens', 'Date First Available': '27 January 2022', 'Manufacturer': 'Samsung india Pvt Ltd, Samsung India Electronics Pvt. Ltd., 6th Floor, DLF Centre, Sansad Marg, New Delhi - 110001 Email : support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG)', 'Packer': 'Samsun Electronics (M) SDN BHD LOT 2, North Klang Straits, Area 21, Industrial Park, 42000 Port Klang, Selangor Darul, Ehsan, West Malaysia, Email : support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG', 'Importer': 'Samsung India Electronics Pvt. Ltd., 6th Floor, DLF Centre, Sansad Marg, New Delhi - 110001 Email : support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG)', 'Item Weight': '20 kg', 'Item Dimensions LxWxH': '50.6 x 52.3 x 30.9 Centimeters', 'Net Quantity': '1 Case', 'Generic Name': 'Convection Microwave Oven'}",Samsung,,,Silver,32,Stainless Steel,,,900 Watts,230 Volts,,,,,,,,Samsung india Pvt Ltd,Malaysia,,MC32A7035CT/TL,,Countertop,92798458,Auto Cook,Convection,Ceramic,Electric,Power Defrost,Left,"Quick Guide Label, Glass Turntable, Wire Rack, Crusty Plate",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 kg,1 Case,50.6 x 52.3 x 30.9 Centimeters,B09RB1DDZ2,27 January 2022,"Samsun Electronics (M) SDN BHD LOT 2, North Klang Straits, Area 21, Industrial Park, 42000 Port Klang, Selangor Darul, Ehsan, West Malaysia, Email : support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG","Samsung India Electronics Pvt. Ltd., 6th Floor, DLF Centre, Sansad Marg, New Delhi - 110001 Email : support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG)",Convection Microwave Oven,13886,25
https://www.amazon.in/Litre-Solo-Microwave-20PM-MEC2-White/dp/B09L4ZF4F7/ref=sr_1_92?keywords=microwave+oven&qid=1687856598&sr=8-92,20 Litre Solo Microwave Oven (20PM-MEC2) White,,,,4.4,24,,"{'Brand': 'Generic', 'Colour': 'White', 'Capacity': '20 litres', 'Special Feature': 'Defrost', 'Recommended Uses For Product': 'Residential'}","{'Manufacturer': 'IFB Pvt.Ltd.', 'Item model number': '20PM-MEC2', 'ASIN': 'B09L4ZF4F7'}","{'Manufacturer': 'IFB Pvt.Ltd., Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd', 'Packer': 'IFB Industries, Verna Industrial Estate, Goa - 403722', 'Importer': 'IFB Industries, Verna Industrial Estate, Goa - 403722', 'Item Weight': '11 kg 900 g', 'Item Dimensions LxWxH': '36.5 x 45.2 x 26.2 Centimeters', 'Net Quantity': '1.00 count', 'Included Components': '1 Microwave Oven, Warranty Card, User Manual and Starter Kit', 'Generic Name': 'Microwave Oven', 'Best Sellers Rank': '#359,282 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#124 in Microwave Ovens'}",Generic,,,,20,,,,,,,,,,,,,IFB Pvt.Ltd.,,20PM-MEC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 kg 900 g,1.00 count,36.5 x 45.2 x 26.2 Centimeters,,,"IFB Industries, Verna Industrial Estate, Goa - 403722","IFB Industries, Verna Industrial Estate, Goa - 403722",Microwave Oven,359282,124
https://www.amazon.in/Panasonic-Convection-Microwave-Oven-NN-CT644MFDG/dp/B07GFPW3L4/ref=sr_1_123?keywords=microwave+oven&qid=1687856604&sr=8-123,"Panasonic 27 L Convection Microwave Oven (NN-CT644MFDG, Grey)",,,,4.0,1,,"{'Brand': 'Panasonic', 'Colour': 'Grey', 'Heating Method': 'Convection', 'Fuel Type': 'Electric', 'Installation Type': 'Freestanding'}","{'Brand': 'Panasonic', 'Model': 'NN-CT644MFDG', 'Capacity': '27 litres', 'Volume Capacity Name': '27 litres', 'Installation Type': 'Freestanding', 'Part Number': 'NN-CT644MFDG', 'Oven Cooking Mode': 'Convection', 'Colour': 'Grey', 'Voltage': '230 Volts', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Iron', 'Included Components': 'User Manual, Warranty Card, Extended Warranty Card, High/low Round Wire Rack and Glass Tray', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'Panasonic'}","{'ASIN': 'B07GFPW3L4', 'Customer Reviews': '4.0\n1 rating\n4.0 out of 5 stars', 'Best Sellers Rank': '#752,656 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#219 in Microwave Ovens', 'Date First Available': '14 August 2018', 'Manufacturer': 'Panasonic', 'Item Weight': '17 kg 200 g', 'Item Dimensions LxWxH': '47.1 x 51.3 x 30.6 Centimeters'}",Panasonic,,,Grey,27,Iron,,,,230 Volts,,,,,,,,Panasonic,,,NN-CT644MFDG,,Freestanding,NN-CT644MFDG,,Convection,,Electric,Defrost,Left,"User Manual, Warranty Card, Extended Warranty Card, High/low Round Wire Rack and Glass Tray",No,,,,,,No,,,,,,,,,,,,,,27 litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 kg 200 g,,47.1 x 51.3 x 30.6 Centimeters,B07GFPW3L4,14 August 2018,,,,752656,219
https://www.amazon.in/Litre-Microwave-20PG4S-Silver-Starter/dp/B09K3VSWJ9/ref=sr_1_102?keywords=microwave+oven&qid=1687856601&sr=8-102,"20 Litre Grill Microwave Oven (20PG4S, Black & Silver, With Starter Kit)",,10290,,,,Kitchen Brand Store (IndiaBrandstore),"{'Brand': 'IFB', 'Colour': 'Black, Silver', 'Capacity': '20 litres', 'Special Feature': 'Auto_cook', 'Recommended Uses For Product': 'Residential'}","{'Brand': 'IFB', 'Model': '20PG4S', 'Energy Efficiency': 'High Efficiency', 'Capacity': '20 litres', 'Installation Type': 'Countertop', 'Part Number': 'IFB', 'Form Factor': 'Single Oven', 'Special Features': 'Auto_cook', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black, Silver', 'Voltage': '230 Volts (AC)', 'Wattage': '800 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Lighting': 'LED', 'Certification': 'Energy_star', 'Material': 'Other', 'Included Components': '1 Microwave Oven, Warranty Card, User Manual and Starter Kit', 'Batteries Included': 'No', 'Manufacturer': 'Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd', 'Country of Origin': 'India'}","{'ASIN': 'B09K3VSWJ9', 'Best Sellers Rank': '#1,313,184 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#328 in Microwave Ovens', 'Date First Available': '22 October 2021', 'Manufacturer': 'Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd, Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd, Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd No 3, East Xingpu Avenue, Huangpu Town, Zhonghshan City, Guangdong China ZIP 528429', 'Packer': 'IFB Industries Ltd , 14 Taratola Road, Kolkata, India', 'Importer': 'IFB Industries, Verna Industrial Estate, Goa - 403722', 'Item Weight': '9 kg', 'Net Quantity': '1.00 count', 'Generic Name': 'Microwave Oven'}",IFB,,,"Black, Silver",20,Other,,,800 Watts,230 Volts (AC),,,,,,,,Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd,India,,20PG4S,,Countertop,IFB,Auto_cook,Convection,,Electric,Defrost,Left,"1 Microwave Oven, Warranty Card, User Manual and Starter Kit",,,,,,,No,,,,,,,,,Single Oven,,,,,,High Efficiency,LED,Energy_star,,,,,,,,,,,,,,,,,,,,,,,,,9 kg,1.00 count,,B09K3VSWJ9,22 October 2021,"IFB Industries Ltd , 14 Taratola Road, Kolkata, India","IFB Industries, Verna Industrial Estate, Goa - 403722",Microwave Oven,1313184,328
https://www.amazon.in/Bosch-Serie-Stainless-Steel-HBF010BR0Z/dp/B07PFQG17G/ref=sr_1_145?keywords=microwave+oven&qid=1687856610&sr=8-145,Bosch Serie | 2 60 cm 66 L Stainless Steel Built In Oven HBF010BR0Z (Steel/Black),69990,54990,21,3.3,5,Kitchen Brand Store (IndiaBrandstore),"{'Size': '88 Bottles', 'Brand': 'Bosch', 'Colour': 'Black', 'Heating Method': 'Convection', 'Finish Type': 'Brushed'}","{'Brand': 'Bosch', 'Model': 'HBF010BR0Z', 'Capacity': '66 litres', 'Installation Type': 'Built-In', 'Part Number': 'HBF010BR0Z', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black', 'Fuel Type': 'Electric', 'Material': 'Stainless Steel', 'Included Components': 'Oven', 'Batteries Required': 'No', 'Manufacturer': 'BSH Household Appliances Manufacturing Pvt. Ltd.', 'Country of Origin': 'India'}","{'ASIN': 'B07PFQG17G', 'Customer Reviews': '3.3\n5 ratings\n3.3 out of 5 stars', 'Best Sellers Rank': '#677,560 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#205 in Microwave Ovens', 'Date First Available': '6 March 2019', 'Manufacturer': 'BSH Household Appliances Manufacturing Pvt. Ltd.', 'Item Weight': '30 kg 300 g', 'Item Dimensions LxWxH': '54.8 x 59.4 x 59.5 Centimeters'}",Bosch,,,Black,66,Stainless Steel,,,,,,,,,,,,BSH Household Appliances Manufacturing Pvt. Ltd.,India,,HBF010BR0Z,,Built-In,HBF010BR0Z,,Convection,,Electric,,,Oven,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 kg 300 g,,54.8 x 59.4 x 59.5 Centimeters,B07PFQG17G,6 March 2019,,,,677560,205
https://www.amazon.in/Carysil-Convection-Microwave-Glossy-Stainless/dp/B07Y82XM7B/ref=sr_1_156?keywords=microwave+oven&qid=1687856610&sr=8-156,Carysil 25 L Convection Microwave Oven (Glossy Black and Stainless Steel Matte Finish),34490,30999,10,4.0,1,Carysil Online Limited,"{'Brand': 'Carysil', 'Colour': 'Glossy Black and Stainless Steel Matt Finish', 'Capacity': '25 litres', 'Special Feature': 'Defrost', 'Installation Type': 'Built-In'}","{'Brand': 'Carysil', 'Capacity': '25 litres', 'Installation Type': 'Built-In', 'Part Number': 'MWO01', 'Special Features': 'Defrost', 'Oven Cooking Mode': 'Convection', 'Colour': 'Glossy Black and Stainless Steel Matt Finish', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Metal', 'Included Components': 'Grill', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'Acrysil', 'Country of Origin': 'China'}","{'ASIN': 'B07Y82XM7B', 'Customer Reviews': '4.0\n1 rating\n4.0 out of 5 stars', 'Best Sellers Rank': '#827,498 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#237 in Microwave Ovens', 'Date First Available': '4 July 2018', 'Manufacturer': 'Acrysil'}",Carysil,,,Glossy Black and Stainless Steel Matt Finish,25,Metal,,,,,,,,,,,,Acrysil,China,,,,Built-In,MWO01,Defrost,Convection,,,Defrost,Left,Grill,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B07Y82XM7B,4 July 2018,,,,827498,237
https://aax-eu.amazon.in/x/c/RI6ZNTmBa-z0m8x6oI_staIAAAGI_Bgf6wMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICAgo5ny/https://www.amazon.in/Whirlpool-Litres-Convection-Microwave-Magicook/dp/B09SLTRQWF/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.f94148a7-b034-4e58-9f1d-2cf8db3cd03c%3Aamzn1.sym.f94148a7-b034-4e58-9f1d-2cf8db3cd03c&cv_ct_cx=microwave+oven&keywords=microwave+oven&pd_rd_i=B09SLTRQWF&pd_rd_r=a1bc6c9a-6c65-4412-9f2c-011b0bd20206&pd_rd_w=ewHmD&pd_rd_wg=QTGrF&pf_rd_p=f94148a7-b034-4e58-9f1d-2cf8db3cd03c&pf_rd_r=NJF86EAPGKWW39BYJZRV&qid=1687856619&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-193-06195d41-65bd-48f4-8e70-03d97b6094ec,"Whirlpool 29 Litres Convection Microwave Oven With 300 Plus Auto Cook Menus (Magicook Pro 31CES-E, Black, Air Fryer)",20700,11990,42,4.2,317,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'Whirlpool', 'Product Dimensions': '49.7D x 53.9W x 30H Centimeters', 'Colour': 'Black', 'Capacity': '29 litres', 'Special Feature': 'Auto Cook, Turntable'}","{'Brand': 'Whirlpool', 'Model': '50055', 'Capacity': '29 litres', 'Annual Energy Consumption': '100 Watts', 'Installation Type': 'Freestanding', 'Part Number': '50055', 'Special Features': 'Auto Cook, Turntable', 'Oven Cooking Mode': 'Convection', 'Burner Type': 'Cast Iron', 'Colour': 'Black', 'Voltage': '230 Volts', 'Wattage': '900 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Auto Defrost', 'Door Orientation': 'Left', 'Material': 'Stainless Steel', 'Included Components': 'User manual with recipe book, Warranty card, Airfryer accessory, High grill rack , Low Convection rack', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'Galanz', 'Country of Origin': 'China'}","{'ASIN': 'B09SLTRQWF', 'Customer Reviews': '4.2\n317 ratings\n4.2 out of 5 stars', 'Best Sellers Rank': '#10,927 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#16 in Microwave Ovens', 'Date First Available': '16 February 2022', 'Manufacturer': 'Galanz, Guangdong Galanz Microwave Electrical Appliances Manufacturing Co. Ltd. No.3, XINGPU AVENUE, HUANGPU TOWN, ZHONGSHAN CITY,GUANGDONG ,CHINA', 'Packer': 'Guangdong Galanz Microwave Electrical Appliances Manufacturing Co. Ltd. No.3, XINGPU AVENUE, HUANGPU TOWN, ZHONGSHAN CITY,GUANGDONG ,CHINA', 'Importer': 'WHIRLPOOL OF INDIA LIMITED PLOT NO. A 4, MIDC, RANJANGAON, TALUKA SHIRUR, DISTT. PUNE, MAHARASHTRA-412220, INDIA', 'Item Weight': '19 kg', 'Item Dimensions LxWxH': '49.7 x 53.9 x 30 Centimeters', 'Net Quantity': '1 Piece', 'Generic Name': 'Microwave Oven'}",Whirlpool,,,Black,29,Stainless Steel,,,900 Watts,230 Volts,,,,,,,,Galanz,China,,50055,100 Watts,Freestanding,50055,"Auto Cook, Turntable",Convection,Cast Iron,Electric,Auto Defrost,Left,"User manual with recipe book, Warranty card, Airfryer accessory, High grill rack , Low Convection rack",No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19 kg,1 Piece,49.7 x 53.9 x 30 Centimeters,B09SLTRQWF,16 February 2022,"Guangdong Galanz Microwave Electrical Appliances Manufacturing Co. Ltd. No.3, XINGPU AVENUE, HUANGPU TOWN, ZHONGSHAN CITY,GUANGDONG ,CHINA","WHIRLPOOL OF INDIA LIMITED PLOT NO. A 4, MIDC, RANJANGAON, TALUKA SHIRUR, DISTT. PUNE, MAHARASHTRA-412220, INDIA",Microwave Oven,10927,16
https://www.amazon.in/Faber-Microwave-FBIMWO-LCGS-Uvvppstainless/dp/B081D3N8BV/ref=sr_1_90?keywords=microwave+oven&qid=1687856598&sr=8-90,"Faber 25 L Convection Microwave Oven (Microwave FBIMWO 25 LCGS/FG, Stainless Steel)",44490,39992,10,2.0,1,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'Faber', 'Colour': 'Stainless Steel', 'Heating Method': 'Convection', 'Finish Type': 'Steel Finish', 'Fuel Type': 'Electric'}","{'Brand': 'Faber', 'Model': 'Microwave FBIMWO 25 LCGS/FG', 'Capacity': '25 litres', 'Installation Type': 'Built-In', 'Part Number': 'Microwave FBIMWO 25 LCGS/FG', 'Special Features': 'Auto Cook, Timer', 'Oven Cooking Mode': 'Convection', 'Colour': 'Stainless Steel', 'Control Console': 'Electric Control', 'Voltage': '230 Volts', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Steel', 'Included Components': '1', 'Batteries Required': 'No', 'Manufacturer': 'Faber', 'Country of Origin': 'India'}","{'ASIN': 'B081D3N8BV', 'Customer Reviews': '2.0\n1 rating\n2.0 out of 5 stars', 'Best Sellers Rank': '#1,058,000 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#281 in Microwave Ovens', 'Date First Available': '12 November 2019', 'Manufacturer': 'Faber, Faber', 'Packer': 'Faber', 'Importer': 'Faber', 'Item Weight': '21 kg', 'Item Dimensions LxWxH': '59.4 x 47 x 38.8 Centimeters', 'Net Quantity': '1 set', 'Generic Name': 'Microwave Ovens'}",Faber,,,Stainless Steel,25,Steel,,,,230 Volts,,,,,,,,Faber,India,,Microwave FBIMWO 25 LCGS/FG,,Built-In,Microwave FBIMWO 25 LCGS/FG,"Auto Cook, Timer",Convection,,Electric,Defrost,Left,1,No,,,,,,,,,,,,,,,,,,,,,,,,Electric Control,,,,,,,,,,,,,,,,,,,,,,,,21 kg,1 set,59.4 x 47 x 38.8 Centimeters,B081D3N8BV,12 November 2019,Faber,Faber,Microwave Ovens,1058000,281
https://www.amazon.in/IFB-34BIC1-Convection-Microwave-Metallic/dp/B09MS622CZ/ref=sr_1_91?keywords=microwave+oven&qid=1687856598&sr=8-91,IFB 34BIC1 34 L Convection Microwave Oven (Metallic Silver) BUILT IN,41990,35990,14,5.0,1,ONLINE_SALES,"{'Brand': 'IFB', 'Product Dimensions': '43.8D x 53.9W x 30H Centimeters', 'Colour': 'Metallic Silver', 'Capacity': '34 litres', 'Special Feature': 'Defrost'}","{'Brand': 'IFB', 'Capacity': '34 litres', 'Installation Type': 'Countertop', 'Part Number': 'IFB', 'Special Features': 'Defrost', 'Oven Cooking Mode': 'Convection', 'Colour': 'Metallic Silver', 'Door Orientation': 'Left', 'Material': 'Metal', 'Included Components': 'Grill', 'Batteries Required': 'No', 'Manufacturer': 'IFB', 'Country of Origin': 'India'}","{'ASIN': 'B09MS622CZ', 'Customer Reviews': '5.0\n1 rating\n5.0 out of 5 stars', 'Best Sellers Rank': '#379,249 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#133 in Microwave Ovens', 'Date First Available': '30 November 2021', 'Manufacturer': 'IFB', 'Item Weight': '24 kg'}",IFB,,,Metallic Silver,34,Metal,,,,,,,,,,,,IFB,India,,,,Countertop,IFB,Defrost,Convection,,,,Left,Grill,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24 kg,,,B09MS622CZ,30 November 2021,,,,379249,133
https://www.amazon.in/Panasonic-Solo-Microwave-NN-SM25JBFDG-Black/dp/B08DYCWC9R/ref=sr_1_10?keywords=microwave+oven&qid=1687856577&sr=8-10,"Panasonic 20L Solo Microwave Oven (NN-SM25JBFDG,Black)",6790,5490,19,4.4,2586,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'Panasonic', 'Product Dimensions': '34D x 44W x 26H Centimeters', 'Colour': 'Black', 'Capacity': '20 litres', 'Special Feature': 'Auto_cook'}","{'Brand': 'Panasonic', 'Model': 'NN-SM25JBFDG', 'Energy Consumption': '800 Watts', 'Capacity': '20 litres', 'Installation Type': 'Countertop', 'Part Number': 'NN-SM25JBFDG', 'Special Features': 'Auto_cook', 'Oven Cooking Mode': 'Solo', 'Colour': 'Black', 'Voltage': '230 Volts', 'Wattage': '800 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Stainless Steel', 'Included Components': 'User Manual, Warranty Card', 'Batteries Required': 'No', 'Manufacturer': 'Panasonic', 'Country of Origin': 'Thailand'}","{'ASIN': 'B08DYCWC9R', 'Customer Reviews': '4.4\n2,586 ratings\n4.4 out of 5 stars', 'Best Sellers Rank': '#3,119 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#2 in Solo Microwaves', 'Date First Available': '30 July 2020', 'Manufacturer': 'Panasonic, Panasonic', 'Packer': 'Panasonic India Private Limited,12th Floor, Ambience Tower, Ambience Island, NH-8, Gurgaon -122002, Haryana', 'Importer': 'Panasonic India Private Limited,12th Floor, Ambience Tower, Ambience Island, NH-8, Gurgaon -122002, Haryana', 'Item Weight': '10 kg 500 g', 'Item Dimensions LxWxH': '44 x 34 x 26 Centimeters', 'Net Quantity': '1 count', 'Generic Name': 'Microwave Ovens'}",Panasonic,,,Black,20,Stainless Steel,,,800 Watts,230 Volts,,,,,,,,Panasonic,Thailand,,NN-SM25JBFDG,,Countertop,NN-SM25JBFDG,Auto_cook,Solo,,Electric,Defrost,Left,"User Manual, Warranty Card",No,,,,,,,,,,,,,,800 Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 kg 500 g,1 count,44 x 34 x 26 Centimeters,B08DYCWC9R,30 July 2020,"Panasonic India Private Limited,12th Floor, Ambience Tower, Ambience Island, NH-8, Gurgaon -122002, Haryana","Panasonic India Private Limited,12th Floor, Ambience Tower, Ambience Island, NH-8, Gurgaon -122002, Haryana",Microwave Ovens,3119,2 in Solo Microwaves
https://www.amazon.in/Litre-Solo-Microwave-20PM-MEC2-Black/dp/B09SF75C83/ref=sr_1_122?keywords=microwave+oven&qid=1687856604&sr=8-122,20 Litre Solo Microwave Oven 20PM-MEC2 Black,,,,5.0,1,,"{'Brand': 'Generic', 'Product Dimensions': '26D x 44W x 34.7H Centimeters', 'Colour': 'Black', 'Capacity': '20 litres', 'Special Feature': 'Defrost'}","{'Brand': 'Generic', 'Capacity': '20 litres', 'Installation Type': 'Countertop', 'Part Number': '20PM-MEC2B', 'Special Features': 'Defrost', 'Oven Cooking Mode': 'Microwave, Solo', 'Colour': 'Black', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Metal', 'Batteries Required': 'No', 'Manufacturer': 'IFB Pvt. Ltd.'}","{'ASIN': 'B09SF75C83', 'Customer Reviews': '5.0\n1 rating\n5.0 out of 5 stars', 'Best Sellers Rank': '#901,291 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#252 in Microwave Ovens', 'Date First Available': '13 February 2022', 'Manufacturer': 'IFB Pvt. Ltd.', 'Item Weight': '10 kg 800 g'}",Generic,,,Black,20,Metal,,,,,,,,,,,,IFB Pvt. Ltd.,,,,,Countertop,20PM-MEC2B,Defrost,"Microwave, Solo",,,Defrost,Left,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 kg 800 g,,,B09SF75C83,13 February 2022,,,,901291,252
https://www.amazon.in/Bajaj-Grill-Microwave-2005-ETB/dp/B009P2KSTC/ref=sr_1_74?keywords=microwave+oven&qid=1687856595&sr=8-74,"Bajaj 20 Litres Grill Microwave Oven with Jog Dial (2005 ETB, White)",9430,7960,16,4.3,658,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Size': '20 Litre', 'Brand': 'Bajaj', 'Colour': 'White', 'Heating Method': 'Grill', 'Fuel Type': 'Electric'}","{'Brand': 'Bajaj', 'Model': '2005 ETB', 'Capacity': '20 litres', 'Installation Type': 'Countertop', 'Part Number': '490036', 'Special Features': 'Auto_cook', 'Oven Cooking Mode': 'Grill', 'Colour': 'White', 'Voltage': '230 Volts', 'Wattage': '800 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Included Components': '1', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'Bajaj', 'Country of Origin': 'China', 'Imported By': 'Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001'}","{'ASIN': 'B009P2KSTC', 'Customer Reviews': '4.3\n658 ratings\n4.3 out of 5 stars', 'Best Sellers Rank': '#196,309 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#92 in Microwave Ovens', 'Date First Available': '11 October 2012', 'Manufacturer': 'Bajaj, Bajaj', 'Packer': 'Bajaj', 'Importer': 'Bajaj', 'Item Weight': '2 kg 530 g', 'Item Dimensions LxWxH': '135 x 192.5 x 108.3 Centimeters', 'Net Quantity': '1 set'}",Bajaj,,,White,20,,,,800 Watts,230 Volts,,,,,,,,Bajaj,China,,2005 ETB,,Countertop,490036,Auto_cook,Grill,,Electric,Defrost,Left,1,No,,,,,,No,,,,,,,,,,,,,,,,,,,"Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001",,,,,,,,,,,,,,,,,,,,,,,2 kg 530 g,1 set,135 x 192.5 x 108.3 Centimeters,B009P2KSTC,11 October 2012,Bajaj,Bajaj,,196309,92
